crate	path	item
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_KEYWORD_NUM_TRANSACTION_ID: u16 = 201;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_KPD_AQ_BUFMSG: u32 = 0x02;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_KPD_AQ_EITHER: u32 = 0x10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MAX_CONNECT_DATA: usize = 230;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MAX_LONG_LENGTH: u32 = 0x7fff_ffff;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_BIT_VECTOR: u8 = 21;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_DATA_TYPES: u8 = 2;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_DESCRIBE_INFO: u8 = 16;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_END_OF_RESPONSE: u8 = 29;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_ERROR: u8 = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_FAST_AUTH: u8 = 34;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_FLUSH_OUT_BINDS: u8 = 19;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_FUNCTION: u8 = 3;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_IMPLICIT_RESULTSET: u8 = 27;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_IO_VECTOR: u8 = 11;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_LOB_DATA: u8 = 14;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_OAC: u8 = 13;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_PARAMETER: u8 = 8;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_PIGGYBACK: u8 = 17;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_PROTOCOL: u8 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_ROW_DATA: u8 = 7;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_ROW_HEADER: u8 = 6;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_SERVER_SIDE_PIGGYBACK: u8 = 23;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_STATUS: u8 = 9;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_MSG_TYPE_TOKEN: u8 = 33;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_OBJ_TOP_LEVEL: u32 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PACKET_FLAG_REDIRECT: u8 = 0x04;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PACKET_TYPE_ACCEPT: u8 = 2;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PACKET_TYPE_CONNECT: u8 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PACKET_TYPE_DATA: u8 = 6;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PACKET_TYPE_REDIRECT: u8 = 5;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PACKET_TYPE_REFUSE: u8 = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PACKET_TYPE_RESEND: u8 = 11;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PIPELINE_MODE_ABORT_ON_ERROR: u8 = 2;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_PIPELINE_MODE_CONTINUE_ON_ERROR: u8 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_CLIENT_ID_LEN: u32 = 29;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_FLAGS_INCLUDE_ROWIDS: u32 = 0x10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_FLAGS_QUERY: u32 = 0x20;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_MODE_CLIENT_INITIATED: u32 = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_NAMESPACE_AQ: u32 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_NAMESPACE_DBCHANGE: u32 = 2;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_OP_REGISTER: u8 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_OP_UNREGISTER: u8 = 2;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_QOS_PURGE_ON_NTFN: u32 = 0x10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_QOS_RELIABLE: u32 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_QOS_SECURE: u32 = 0x08;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_SUBSCR_STOP_NOTIF: u32 = 0x04;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXNID_SYNC_SERVER: u8 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXNID_SYNC_SET: u8 = 0x40;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXNID_SYNC_UNSET: u8 = 0x80;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_ABORT: u32 = 0x02;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_COMMIT: u32 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_DETACH: u32 = 0x02;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_FORGET: u32 = 0x04;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_POST_DETACH: u32 = 0x04;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_PREPARE: u32 = 0x03;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_START: u32 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_STATE_ABORTED: u32 = 3;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_STATE_COMMITTED: u32 = 2;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_STATE_FORGOTTEN: u32 = 5;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_STATE_PREPARE: u32 = 0;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_STATE_READ_ONLY: u32 = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_TPC_TXN_STATE_REQUIRES_COMMIT: u32 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_VERIFIER_TYPE_11G_1: u32 = 0xb152;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_VERIFIER_TYPE_11G_2: u32 = 0x1b25;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TNS_VERIFIER_TYPE_12C: u32 = 0x4815;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TPC_TXN_FLAGS_JOIN: u32 = 0x0000_0002;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TPC_TXN_FLAGS_NEW: u32 = 0x0000_0001;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TPC_TXN_FLAGS_PROMOTE: u32 = 0x0000_0008;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TPC_TXN_FLAGS_RESUME: u32 = 0x0000_0004;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub const TPC_TXN_FLAGS_SESSIONLESS: u32 = 0x0000_0010;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const FAST_AUTH_PREFIX_HEX: &str = concat!(
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const NUMBER_AS_TEXT_CHARS: usize = 172;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const NUMBER_MAX_DIGITS: usize = 40;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_BINARY_DOUBLE: u32 = 8;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_BINARY_FLOAT: u32 = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_BOOLEAN: u32 = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_DATE: u32 = 7;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_INTERVAL_DS: u32 = 11;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_INTERVAL_YM: u32 = 5;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_NUMBER: u32 = 22;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_ROWID: u32 = 18;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_TIMESTAMP: u32 = 11;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const ORA_TYPE_SIZE_TIMESTAMP_TZ: u32 = 13;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_ACCEPT_FLAG_CHECK_OOB: u32 = 0x0000_0001;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_ACCEPT_FLAG_FAST_AUTH: u32 = 0x1000_0000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_ACCEPT_FLAG_HAS_END_OF_RESPONSE: u32 = 0x0200_0000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_BASE64_ALPHABET: &[u8; 64] =
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_BIND_ARRAY: u8 = 0x40;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_BIND_DIR_INPUT: u8 = 32;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_BIND_USE_INDICATORS: u8 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION: usize = 7;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_12_2: u8 = 8;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_12_2_EXT1: u8 = 9;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_19_1_EXT_1: u8 = 13;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_20_1: u8 = 14;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_21_1: u8 = 16;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_23_1: u8 = 17;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_23_1_EXT_1: u8 = 18;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_23_1_EXT_3: u8 = 20;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CCAP_FIELD_VERSION_23_4: u8 = 24;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_CHARSET_UTF8: u16 = 873;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_DURATION_MID: i64 = 0x8000_0000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_DURATION_OFFSET: i32 = 60;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_DURATION_SESSION: u32 = 10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_ERR_ARRAY_DML_ERRORS: u32 = 24381;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_ERR_NO_DATA_FOUND: u32 = 1403;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_ESCAPE_CHAR: u8 = 253;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_FLAGS_DML_ROWCOUNTS: u32 = 0x4000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_FLAGS_IMPLICIT_RESULTSET: u32 = 0x8000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_FLAGS_NO_CANCEL_ON_EOF: u32 = 0x80;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_FLAGS_SCROLLABLE: u32 = 0x02;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_BATCH_ERRORS: u32 = 0x80000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_BIND: u32 = 0x08;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_DEFINE: u32 = 0x10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_DESCRIBE: u32 = 0x20000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_EXECUTE: u32 = 0x20;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_FETCH: u32 = 0x40;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_NOT_PLSQL: u32 = 0x8000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_PARSE: u32 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXEC_OPTION_PLSQL_BIND: u32 = 0x400;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_EXTENT_OID: [u8; 16] = [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_GSO_CAN_RECV_ATTENTION: u16 = 0x0400;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_GSO_DONT_CARE: u16 = 0x0001;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_HAS_REGION_ID: u8 = 0x80;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_JSON_MAX_LENGTH: u32 = 32 * 1024 * 1024;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_LOC_FLAGS_ABSTRACT: u8 = 0x40;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_LOC_FLAGS_LITTLE_ENDIAN: u8 = 0x40;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_LOC_FLAGS_TEMP: u8 = 0x01;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_LOC_FLAGS_VAR_LENGTH_CHARSET: u8 = 0x80;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_LOC_OFFSET_FLAG_1: usize = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_LOC_OFFSET_FLAG_3: usize = 6;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_LOC_OFFSET_FLAG_4: usize = 7;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_OP_ARRAY: u32 = 0x80000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_OP_CREATE_TEMP: u32 = 0x0110;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_OP_FREE_TEMP: u32 = 0x0111;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_OP_READ: u32 = 0x0002;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_OP_TRIM: u32 = 0x0020;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_OP_WRITE: u32 = 0x0040;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LOB_PREFETCH_FLAG: u64 = 0x0200_0000;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_LONG_LENGTH_INDICATOR: u8 = 254;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_NSI_DISABLE_NA: u8 = 0x04;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_NSI_NA_REQUIRED: u8 = 0x10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_NSI_SUPPORT_SECURITY_RENEG: u8 = 0x80;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_NULL_LENGTH_INDICATOR: u8 = 255;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_ATOMIC_NULL: u8 = 253;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_HAS_EXTENT_OID: u8 = 0x08;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_HAS_INDEXES: u8 = 0x10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_IMAGE_VERSION: u8 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_IS_COLLECTION: u8 = 0x08;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_IS_DEGENERATE: u8 = 0x10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_IS_VERSION_81: u8 = 0x80;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_MAX_SHORT_LENGTH: usize = 245;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_NON_NULL_OID: u8 = 0x02;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_OBJ_NO_PREFIX_SEG: u8 = 0x04;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_PROTOCOL_CHARACTERISTICS: u16 = 0x4f98;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_RCAP_TTC: usize = 6;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_RCAP_TTC_32K: u8 = 0x04;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_AC_REPLAY_CONTEXT: u8 = 8;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_EXT_SYNC: u8 = 9;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_LTXID: u8 = 7;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_OS_PID_MTS: u8 = 2;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_QUERY_CACHE_INVALIDATION: u8 = 1;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_SESS_RET: u8 = 4;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_SESS_SIGNATURE: u8 = 10;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_SYNC: u8 = 5;
oracledb-protocol	crates/oracledb-protocol/src/thin/constants.rs	pub(crate) const TNS_SERVER_PIGGYBACK_TRACE_EVENT: u8 = 3;
